Experiment,Minute,Event,Chamber,Event Text,A,B,Condition
3,170,,,,172.5768,176.3945,
3,170.03,,,,172.5221,176.3406,
3,170.07,,,,172.4904,176.2906,
3,170.1,,,,172.4296,176.2573,
3,170.13,,,,172.3895,176.2393,
3,170.17,,,,172.3543,176.2099,
3,170.2,,,,172.3202,176.1804,
3,170.23,,,,172.2874,176.1496,
3,170.27,,,,172.2594,176.0996,
3,170.3,,,,172.2181,176.0521,
3,170.33,,,,172.1244,175.9996,
3,170.37,,,,172.0503,175.9649,
3,170.4,,,,172.0016,175.9136,
3,170.43,,,,171.9603,175.8572,
3,170.47,,,,171.9761,175.8059,
3,170.5,,,,171.9761,175.7598,
3,170.53,,,,171.9408,175.6931,
3,170.57,,,,171.9201,175.6277,
3,170.6,,,,171.891,175.5931,
3,170.63,,,,171.8508,175.5585,
3,170.67,,,,171.7925,175.4943,
3,170.7,,,,171.7292,175.4392,
3,170.73,,,,171.6344,175.3802,
3,170.77,,,,171.6307,175.3289,
3,170.8,,,,171.604,175.3033,
3,170.83,,,,171.5444,175.2764,
3,170.87,,,,171.4982,175.2187,
3,170.9,,,,171.4605,175.184,
3,170.93,,,,171.4289,175.1392,
3,170.97,,,,171.3584,175.0904,
3,171,,,,171.3061,175.0494,
3,171.03,,,,171.2672,174.9827,
3,171.07,,,,171.2185,174.9212,
3,171.1,,,,171.2064,174.8468,
3,171.13,,,,171.1614,174.7673,
3,171.17,,,,171.0957,174.734,
3,171.2,,,,171.0471,174.6993,
3,171.23,,,,171.0167,174.6352,
3,171.27,,,,170.968,174.5852,
3,171.3,,,,170.9352,174.4955,
3,171.33,,,,170.917,174.4172,
3,171.37,,,,170.8793,174.3595,
3,171.4,,,,170.827,174.3211,
3,171.43,,,,170.7941,174.2672,
3,171.47,,,,170.7334,174.2057,
3,171.5,,,,170.6592,174.1569,
3,171.53,,,,170.5704,174.0736,
3,171.57,,,,170.5351,174.0172,
3,171.6,,,,170.5206,173.9556,
3,171.63,,,,170.4938,173.912,
3,171.67,,,,170.4306,173.8736,
3,171.7,,,,170.3831,173.8146,
3,171.73,,,,170.3515,173.753,
3,171.77,,,,170.3126,173.7081,
3,171.8,,,,170.2482,173.6633,
3,171.83,,,,170.1886,173.6004,
3,171.87,,,,170.1558,173.5427,
3,171.9,,,,170.1217,173.4542,
3,171.93,,,,170.0816,173.4017,
3,171.97,,,,170.0196,173.3568,
3,172,,,,169.9807,173.3004,
3,172.03,,,,169.9332,173.2093,
3,172.07,,,,169.8858,173.1529,
3,172.1,,,,169.8347,173.1157,
3,172.13,,,,169.7654,173.0644,
3,172.17,,,,169.7241,172.9862,
3,172.2,,,,169.6937,172.908,
3,172.23,,,,169.6207,172.8477,
3,172.27,,,,169.6061,172.7964,
3,172.3,,,,169.5855,172.7349,
3,172.33,,,,169.5016,172.7054,
3,172.37,,,,169.4079,172.6541,
3,172.4,,,,169.3715,172.6015,
3,172.43,,,,169.3629,172.54,
3,172.47,,,,169.3338,172.4579,
3,172.5,,,,169.2608,172.3784,
3,172.53,,,,169.1878,172.3066,
3,172.57,,,,169.1526,172.2451,
3,172.6,,,,169.1161,172.1707,
3,172.63,,,,169.0638,172.1156,
3,172.67,,,,169.0164,172.063,
3,172.7,,,,168.9981,171.9963,
3,172.73,,,,168.9483,171.9514,
3,172.77,,,,168.8875,171.9104,
3,172.8,,,,168.8376,171.836,
3,172.83,,,,168.8121,171.7591,
3,172.87,,,,168.7817,171.7065,
3,172.9,,,,168.7391,171.6514,
3,172.93,,,,168.6893,171.5924,
3,172.97,,,,168.637,171.5347,
3,173,,,,168.5774,171.4629,
3,173.03,,,,168.4947,171.3834,
3,173.07,,,,168.4437,171.3154,
3,173.1,,,,168.4023,171.2744,
3,173.13,,,,168.3342,171.2346,
3,173.17,,,,168.2953,171.1782,
3,173.2,,,,168.2625,171.1167,
3,173.23,,,,168.2333,171.0218,
3,173.27,,,,168.1968,170.9141,
3,173.3,,,,168.1397,170.882,
3,173.33,,,,168.0849,170.8384,
3,173.37,,,,168.0241,170.7833,
3,173.4,,,,167.9719,170.6974,
3,173.43,,,,167.9317,170.6333,
3,173.47,,,,167.9025,170.5794,
3,173.5,,,,167.8235,170.5409,
3,173.53,,,,167.77,170.4922,
3,173.57,,,,167.7104,170.4089,
3,173.6,,,,167.6508,170.346,
3,173.63,,,,167.6046,170.2806,
3,173.67,,,,167.5864,170.1998,
3,173.7,,,,167.5706,170.1332,
3,173.73,,,,167.5317,170.0678,
3,173.77,,,,167.4915,169.9972,
3,173.8,,,,167.4283,169.9203,
3,173.83,,,,167.3699,169.8754,
3,173.87,,,,167.7822,169.8139,
3,173.9,,,,168.7853,169.7395,
3,173.93,,,,169.3629,169.669,
3,173.97,,,,169.5089,169.6228,
3,174,,,,169.5125,169.5587,
3,174.03,,,,169.4481,169.4907,
3,174.07,,,,169.3325,169.5279,
3,174.1,,,,169.2134,170.9346,
3,174.13,FCCP,Both,,169.1076,173.9774,C2
3,174.17,,,,168.9884,175.5636,
3,174.2,,,,168.8802,176.0829,
3,174.23,,,,168.7732,176.1739,
3,174.27,,,,168.6771,176.0842,
3,174.3,,,,168.5397,175.906,
3,174.33,,,,168.412,175.7175,
3,174.37,,,,168.2965,175.5059,
3,174.4,,,,168.2017,175.2751,
3,174.43,,,,168.0618,175.0571,
3,174.47,,,,167.9232,174.8596,
3,174.5,,,,167.7846,174.6327,
3,174.53,,,,167.6484,174.4262,
3,174.57,,,,167.5232,174.2057,
3,174.6,,,,167.4137,173.9825,
3,174.63,,,,167.3237,173.7492,
3,174.67,,,,167.2204,173.5248,
3,174.7,,,,167.1219,173.3145,
3,174.73,,,,166.9869,173.0952,
3,174.77,,,,166.9006,172.8888,
3,174.8,,,,166.807,172.6657,
3,174.83,,,,166.6926,172.4451,
3,174.87,,,,166.5625,172.2258,
3,174.9,,,,166.4458,172.0207,
3,174.93,,,,166.3108,171.8258,
3,174.97,,,,166.2038,171.6155,
3,175,,,,166.1065,171.4013,
3,175.03,,,,165.9764,171.1885,
3,175.07,,,,165.8731,170.9833,
3,175.1,,,,165.7563,170.7871,
3,175.13,,,,165.6457,170.5948,
3,175.17,,,,165.5423,170.3896,
3,175.2,,,,165.4475,170.1806,
3,175.23,,,,165.3551,169.9972,
3,175.27,,,,165.2237,169.819,
3,175.3,,,,165.1021,169.6151,
3,175.33,,,,164.9964,169.3818,
3,175.37,,,,164.8675,169.183,
3,175.4,,,,164.7398,169.0022,
3,175.43,,,,164.6352,168.8214,
3,175.47,,,,164.555,168.6188,
3,175.5,,,,164.4613,168.4098,
3,175.53,,,,164.3786,168.2213,
3,175.57,,,,164.2826,168.0366,
3,175.6,,,,164.1634,167.8379,
3,175.63,,,,164.0272,167.625,
3,175.67,,,,163.9129,167.4212,
3,175.7,,,,163.8047,167.2545,
3,175.73,,,,163.7402,167.0826,
3,175.77,,,,163.6855,166.9057,
3,175.8,,,,163.6089,166.698,
3,175.83,,,,163.5019,166.5133,
3,175.87,,,,163.3949,166.3248,
3,175.9,,,,163.2587,166.1543,
3,175.93,,,,163.1359,165.9619,
3,175.97,,,,163.0496,165.7811,
3,176,,,,162.9499,165.6042,
3,176.03,,,,162.8392,165.4272,
3,176.07,,,,162.7626,165.2567,
3,176.1,,,,162.6775,165.0772,
3,176.13,,,,162.5948,164.872,
3,176.17,,,,162.4817,164.6925,
3,176.2,,,,162.3625,164.5245,
3,176.23,,,,162.258,164.3501,
3,176.27,,,,162.1656,164.1796,
3,176.3,,,,162.0464,164.0142,
3,176.33,,,,161.9467,163.8539,
3,176.37,,,,161.8786,163.6987,
3,176.4,,,,161.7716,163.5231,
3,176.43,,,,161.6439,163.3358,
3,176.47,,,,161.4883,163.1768,
3,176.5,,,,161.38,163.0217,
3,176.53,,,,161.3034,162.8281,
3,176.57,,,,161.2499,162.6562,
3,176.6,,,,161.1539,162.4934,
3,176.63,,,,161.0383,162.3395,
3,176.67,,,,160.9496,162.1561,
3,176.7,,,,160.9228,161.9882,
3,176.73,,,,160.8511,161.8535,
3,176.77,,,,160.766,161.6984,
3,176.8,,,,160.6614,161.5342,
3,176.83,,,,160.5884,161.3663,
3,176.87,,,,160.5033,161.197,
3,176.9,,,,160.4085,161.0252,
3,176.93,,,,160.3379,160.8367,
3,176.97,,,,160.2358,160.6597,
3,177,,,,160.1312,160.5033,
3,177.03,,,,160.0376,160.343,
3,177.07,,,,159.9488,160.1738,
3,177.1,,,,159.8734,160.0212,
3,177.13,,,,159.8005,159.8596,
3,177.17,,,,159.6935,159.698,
3,177.2,,,,159.6193,159.548,
3,177.23,,,,159.5561,159.407,
3,177.27,,,,159.4515,159.2659,
3,177.3,,,,159.3408,159.0992,
3,177.33,,,,159.2375,158.9518,
3,177.37,,,,159.1426,158.821,
3,177.4,,,,159.0539,158.6838,
3,177.43,,,,158.9858,158.5055,
3,177.47,,,,158.9116,158.3363,
3,177.5,,,,158.8094,158.1875,
3,177.53,,,,158.7353,158.0375,
3,177.57,,,,158.6441,157.8798,
3,177.6,,,,158.5383,157.7297,
3,177.63,,,,158.4544,157.5759,
3,177.67,,,,158.3559,157.4271,
3,177.7,,,,158.3121,157.2745,
3,177.73,,,,158.2392,157.1207,
3,177.77,,,,158.1273,156.9758,
3,177.8,,,,158.0349,156.8245,
3,177.83,,,,157.94,156.6655,
3,177.87,,,,157.816,156.5039,
3,177.9,,,,157.7418,156.368,
3,177.93,,,,157.6482,156.2051,
3,177.97,,,,157.557,156.0461,
3,178,,,,157.4865,155.9192,
3,178.03,,,,157.4354,155.7794,
3,178.07,,,,157.3503,155.6371,
3,178.1,,,,157.253,155.4768,
3,178.13,,,,157.1776,155.3345,
3,178.17,,,,157.0864,155.1819,
3,178.2,,,,157.0134,155.0357,
3,178.23,,,,156.9539,154.8895,
3,178.27,,,,156.8967,154.7113,
3,178.3,,,,156.8238,154.5471,
3,178.33,,,,156.7277,154.4087,
3,178.37,,,,156.6414,154.3022,
3,178.4,,,,156.5842,154.1625,
3,178.43,,,,156.5185,154.015,
3,178.47,,,,156.4723,153.8573,
3,178.5,,,,156.4055,153.7175,
3,178.53,,,,156.3009,153.5906,
3,178.57,,,,156.1878,153.4508,
3,178.6,,,,156.0844,153.3162,
3,178.63,,,,155.9896,153.1456,
3,178.67,,,,155.9069,152.9712,
3,178.7,,,,155.8279,152.8109,
3,178.73,,,,155.7598,152.6686,
3,178.77,,,,155.6844,152.5314,
3,178.8,,,,155.6163,152.4058,
3,178.83,,,,155.547,152.2711,
3,178.87,,,,155.4643,152.139,
3,178.9,,,,155.384,152.0057,
3,178.93,,,,155.305,151.8775,
3,178.97,,,,155.2369,151.7261,
3,179,,,,155.1846,151.5723,
3,179.03,,,,155.1177,151.4158,
3,179.07,,,,155.0253,151.2876,
3,179.1,,,,154.9438,151.1671,
3,179.13,,,,154.8478,151.0337,
3,179.17,,,,154.7396,150.8901,
3,179.2,,,,154.663,150.7273,
3,179.23,,,,154.6046,150.5759,
3,179.27,,,,154.5255,150.4272,
3,179.3,,,,154.4307,150.2797,
3,179.33,,,,154.3322,150.1413,
3,179.37,,,,154.2787,149.981,
3,179.4,,,,154.2313,149.8194,
3,179.43,,,,154.1559,149.6591,
3,179.47,,,,154.0525,149.5347,
3,179.5,,,,154.2082,149.4142,
3,179.53,,,,153.9905,149.2693,
3,179.57,,,,153.9103,149.1219,
3,179.6,,,,153.8251,148.9846,
3,179.63,,,,153.7558,148.8782,
3,179.67,,,,153.6695,148.7795,
3,179.7,,,,153.5844,148.6513,
3,179.73,,,,153.5163,148.5051,
3,179.77,,,,153.4081,148.3589,
3,179.8,,,,153.2877,148.2332,
3,179.83,,,,153.2378,148.1242,
3,179.87,,,,153.1868,147.9858,
3,179.9,,,,153.1357,147.8409,
3,179.93,,,,153.0542,147.7114,
3,179.97,,,,152.9922,147.5665,
3,180,CN,Both,,152.9521,147.4305,C2
3,180.03,,,,152.8767,147.3138,
3,180.07,,,,152.8293,147.2318,
3,180.1,,,,152.749,147.2228,
3,180.13,,,,152.6821,147.2728,
3,180.17,,,,152.6128,147.3318,
3,180.2,,,,152.5569,147.4151,
3,180.23,,,,152.4924,147.5011,
3,180.27,,,,152.4487,147.5959,
3,180.3,,,,152.4037,147.6844,
3,180.33,,,,152.3611,147.7537,
3,180.37,,,,152.3283,147.8306,
3,180.4,,,,152.2796,147.9063,
3,180.43,,,,152.2249,147.9614,
3,180.47,,,,152.1678,148.0473,
3,180.5,,,,152.0936,148.1537,
3,180.53,,,,152.0328,148.2204,
3,180.57,,,,151.9975,148.2832,
3,180.6,,,,151.9355,148.3551,
3,180.63,,,,151.8613,148.4166,
3,180.67,,,,151.8322,148.4923,
3,180.7,,,,151.7896,148.5833,
3,180.73,,,,151.7543,148.6487,
3,180.77,,,,151.6947,148.6974,
3,180.8,,,,151.6315,148.7577,
3,180.83,,,,151.6072,148.8385,
3,180.87,,,,151.589,148.8936,
3,180.9,,,,151.5318,148.9539,
3,180.93,,,,151.4747,149.0244,
3,180.97,,,,151.437,149.0911,
3,181,,,,151.3737,149.1462,
3,181.03,,,,151.33,149.209,
3,181.07,,,,151.2959,149.2552,
3,181.1,,,,151.2096,149.2796,
3,181.13,,,,151.1476,149.3283,
3,181.17,,,,151.0989,149.3796,
3,181.2,,,,151.0892,149.4219,
3,181.23,,,,151.0564,149.4783,
3,181.27,,,,151.0053,149.5309,
3,181.3,,,,150.9907,149.5822,
3,181.33,,,,150.987,149.6309,
3,181.37,,,,150.9737,149.6681,
3,181.4,,,,150.8861,149.695,
3,181.43,,,,150.8034,149.7425,
3,181.47,,,,150.756,149.8156,
3,181.5,,,,150.7207,149.8451,
3,181.53,,,,150.7074,149.8733,
3,181.57,,,,150.6989,149.9335,
3,181.6,,,,150.6466,149.9733,
3,181.63,,,,150.5955,149.9899,
3,181.67,,,,150.5542,150.0361,
3,181.7,,,,150.5152,150.0912,
3,181.73,,,,150.4678,150.1079,
3,181.77,,,,150.4216,150.1207,
3,181.8,,,,150.373,150.1566,
3,181.83,,,,150.3316,150.1951,
3,181.87,,,,150.3268,150.2323,
3,181.9,,,,150.2927,150.2708,
3,181.93,,,,150.2538,150.281,
3,181.97,,,,150.2222,150.3118,
3,182,,,,150.1796,150.3631,
3,182.03,,,,150.1128,150.3939,
3,182.07,,,,150.0459,150.4093,
3,182.1,,,,150.0118,150.4323,
3,182.13,,,,149.9814,150.4554,
3,182.17,,,,149.9194,150.4811,
3,182.2,,,,149.8708,150.5259,
3,182.23,,,,149.8501,150.5683,
3,182.27,,,,149.8392,150.6016,
3,182.3,,,,149.8027,150.6119,
3,182.33,,,,149.7419,150.6119,
3,182.37,,,,149.7151,150.6208,
3,182.4,,,,149.6884,150.6465,
3,182.43,,,,149.6592,150.6747,
3,182.47,,,,149.6337,150.7093,
3,182.5,,,,149.6227,150.7362,
3,182.53,,,,149.6008,150.7542,
3,182.57,,,,149.5437,150.7734,
3,182.6,,,,149.4963,150.785,
3,182.63,,,,149.4391,150.7914,
3,182.67,,,,149.4148,150.8209,
3,182.7,,,,149.3807,150.8362,
3,182.73,,,,149.3588,150.858,
3,182.77,,,,149.343,150.8683,
3,182.8,,,,149.3126,150.8914,
3,182.83,,,,149.2737,150.9042,
3,182.87,,,,149.2604,150.9273,
3,182.9,,,,149.2287,150.9504,
3,182.93,,,,149.2069,150.9773,
3,182.97,,,,149.1558,150.9978,
3,183,,,,149.1071,151.0145,
3,183.03,,,,149.0767,151.0055,
3,183.07,,,,149.0318,151.0094,
3,183.1,,,,149.0001,151.0478,
3,183.13,,,,148.9904,151.0671,
3,183.17,,,,148.9491,151.0927,
3,183.2,,,,148.926,151.1222,
3,183.23,,,,148.8956,151.1427,
3,183.27,,,,148.8591,151.1504,
3,183.3,,,,148.8457,151.1389,
3,183.33,,,,148.8019,151.1466,
3,183.37,,,,148.7764,151.1735,
3,183.4,,,,148.7545,151.1812,
3,183.43,,,,148.7217,151.1927,
3,183.47,,,,148.7022,151.2043,
3,183.5,,,,148.6815,151.2017,
3,183.53,,,,148.656,151.1914,
3,183.57,,,,148.6268,151.194,
3,183.6,,,,148.5989,151.2158,
3,183.63,,,,148.5551,151.2376,
3,183.67,,,,148.5101,151.2402,
3,183.7,,,,148.5064,151.2402,
3,183.73,,,,148.4724,151.2645,
3,183.77,,,,148.4432,151.2697,
3,183.8,,,,148.4104,151.285,
3,183.83,,,,148.3508,151.2722,
3,183.87,,,,148.3143,151.2838,
3,183.9,,,,148.2888,151.3056,
3,183.93,,,,148.2499,151.3235,
3,183.97,,,,148.2365,151.3235,
3,184,,,,148.2037,151.3158,
3,184.03,,,,148.1866,151.3017,
3,184.07,,,,148.1684,151.3197,
3,184.1,,,,148.138,151.3415,
3,184.13,,,,148.121,151.3389,
3,184.17,,,,148.0699,151.3171,
3,184.2,,,,148.0371,151.3376,
3,184.23,,,,148.0006,151.3504,
3,184.27,,,,147.969,151.3479,
3,184.3,,,,147.9568,151.3492,
3,184.33,END,Both,,147.9495,151.362,C2
3,184.37,,,,147.9289,151.3838,
3,184.4,,,,147.913,151.4043,
3,184.43,,,,147.9009,151.3863,
3,184.47,,,,147.8316,151.3992,
3,184.5,,,,147.7829,151.4043,
3,184.53,,,,147.7525,151.3851,
3,184.57,,,,147.7185,151.3787,
3,184.6,,,,147.7027,151.3658,
3,184.63,,,,148.0164,151.3761,
3,184.67,,,,148.9077,151.412,
3,184.7,,,,150.1723,151.4402,
3,184.73,,,,151.7945,151.4415,
3,184.77,,,,153.5187,151.4312,
3,184.8,,,,155.1749,151.4235,
3,184.83,,,,156.7228,151.4158,
3,184.87,,,,158.1808,151.4069,
3,184.9,,,,159.6047,151.4004,
3,184.93,,,,160.9496,151.4235,
3,184.97,,,,162.2203,151.5351,
3,185,,,,163.4496,151.5659,
3,185.03,,,,164.6328,152.1108,
3,185.07,,,,165.7539,153.2405,
3,185.1,,,,166.813,154.7382,
3,185.13,,,,167.8259,156.4154,
3,185.17,,,,168.7829,158.0849,
3,185.2,,,,169.6876,159.6583,
3,185.23,,,,170.6045,161.1252,
3,185.27,,,,171.3936,162.5254,
3,185.3,,,,172.2764,163.868,
3,185.33,,,,173.2298,165.1144,
3,185.37,,,,174.1393,166.3017,
3,185.4,,,,174.9443,167.484,
3,185.43,,,,175.6982,168.5662,
3,185.47,,,,176.4655,169.6049,
3,185.5,,,,177.1829,170.5922,
3,185.53,,,,177.8286,171.5155,
3,185.57,,,,178.4402,172.3784,
3,185.6,,,,179.0178,173.1991,
3,185.63,,,,179.5845,174.0082,
3,185.67,,,,180.1013,174.7968,
3,185.7,,,,180.6071,175.5379,
3,185.73,,,,181.0862,176.2163,
3,185.77,,,,181.5823,176.8856,
3,185.8,,,,182.0359,177.5473,
3,185.83,,,,182.4372,178.1358,
3,185.87,,,,182.8092,178.6834,
3,185.9,,,,183.168,179.2296,
3,185.93,,,,183.5194,179.781,
3,185.97,,,,183.8611,180.2939,
3,186,,,,184.1857,180.7555,
3,186.03,,,,184.5213,181.1825,
3,186.07,,,,184.784,181.6403,
3,186.1,,,,184.9944,182.0339,
3,186.13,,,,185.2072,182.3994,
3,186.17,,,,185.471,182.7892,
3,186.2,,,,185.7276,183.1905,
3,186.23,,,,185.9562,183.5855,
3,186.27,,,,186.1824,183.9638,
3,186.3,,,,186.3806,184.2856,
3,186.33,,,,186.5338,184.6062,
3,186.37,,,,185.1403,184.9075,
3,186.4,,,,180.2739,185.2165,
3,186.43,,,,190.4955,184.8421,
3,186.47,,,,194.4243,182.3135,
3,186.5,,,,195.5442,194.5887,
3,186.53,,,,196.821,198.8932,
3,186.57,,,,189.6467,200.0281,
3,186.6,,,,186.2116,201.4129,
3,186.63,,,,186.3283,192.6486,
3,186.67,,,,188.1729,183.8663,
3,186.7,,,,189.3512,185.3768,
3,186.73,,,,180.9792,186.9514,
3,186.77,,,,180.4028,188.1683,
3,186.8,,,,184.0702,186.6027,
3,186.83,,,,187.6963,180.6619,
3,186.87,,,,185.2558,182.2506,
3,186.9,,,,183.934,183.8881,
3,186.93,,,,178.0061,185.2165,
3,186.97,,,,179.2914,186.4847,
3,187,,,,180.8442,184.8293,
3,187.03,,,,181.8377,179.9528,
3,187.07,,,,183.3066,174.7724,
3,187.1,,,,184.2247,178.5564,
3,187.13,,,,179.019,181.3261,
3,187.17,,,,175.1486,182.584,
3,187.2,,,,188.1985,183.0033,
